GITTER_ID_1km;x_mp_1km;y_mp_1km;Einwohner
CRS3035RES1000mN2804000E4412000;4412500;2804500;16
CRS3035RES1000mN2804000E4415000;4415500;2804500;253
CRS3035RES1000mN2804000E4417000;4417500;2804500;640
CRS3035RES1000mN2804000E4418000;4418500;2804500;123
CRS3035RES1000mN2804000E4419000;4419500;2804500;101
CRS3035RES1000mN2804000E4420000;4420500;2804500;3
CRS3035RES1000mN2804000E4422000;4422500;2804500;69
CRS3035RES1000mN2804000E4423000;4423500;2804500;138
CRS3035RES1000mN2804000E4424000;4424500;2804500;19
CRS3035RES1000mN2804000E4425000;4425500;2804500;59
CRS3035RES1000mN2804000E4428000;4428500;2804500;57
CRS3035RES1000mN2804000E4431000;4431500;2804500;402
CRS3035RES1000mN2804000E4432000;4432500;2804500;96
CRS3035RES1000mN2804000E4433000;4433500;2804500;11
CRS3035RES1000mN2804000E4435000;4435500;2804500;38
CRS3035RES1000mN2804000E4436000;4436500;2804500;28
CRS3035RES1000mN2804000E4437000;4437500;2804500;775
CRS3035RES1000mN2804000E4438000;4438500;2804500;27
CRS3035RES1000mN2804000E4442000;4442500;2804500;202
CRS3035RES1000mN2804000E4443000;4443500;2804500;14
CRS3035RES1000mN2804000E4444000;4444500;2804500;15
CRS3035RES1000mN2804000E4445000;4445500;2804500;4
CRS3035RES1000mN2804000E4447000;4447500;2804500;117
CRS3035RES1000mN2804000E4448000;4448500;2804500;4
CRS3035RES1000mN2804000E4449000;4449500;2804500;14
CRS3035RES1000mN2804000E4451000;4451500;2804500;5
CRS3035RES1000mN2804000E4454000;4454500;2804500;6
CRS3035RES1000mN2804000E4456000;4456500;2804500;96
CRS3035RES1000mN2804000E4457000;4457500;2804500;1191
CRS3035RES1000mN2804000E4459000;4459500;2804500;306
CRS3035RES1000mN2804000E4460000;4460500;2804500;214
CRS3035RES1000mN2804000E4463000;4463500;2804500;111
CRS3035RES1000mN2804000E4464000;4464500;2804500;5
CRS3035RES1000mN2804000E4467000;4467500;2804500;27
CRS3035RES1000mN2804000E4468000;4468500;2804500;31
CRS3035RES1000mN2804000E4469000;4469500;2804500;390
CRS3035RES1000mN2804000E4470000;4470500;2804500;10
CRS3035RES1000mN2804000E4473000;4473500;2804500;75
CRS3035RES1000mN2804000E4474000;4474500;2804500;104
CRS3035RES1000mN2804000E4475000;4475500;2804500;43
CRS3035RES1000mN2804000E4477000;4477500;2804500;41
CRS3035RES1000mN2804000E4478000;4478500;2804500;82
CRS3035RES1000mN2804000E4479000;4479500;2804500;181
CRS3035RES1000mN2804000E4480000;4480500;2804500;51
CRS3035RES1000mN2804000E4481000;4481500;2804500;21
CRS3035RES1000mN2804000E4482000;4482500;2804500;52
CRS3035RES1000mN2804000E4483000;4483500;2804500;42
CRS3035RES1000mN2804000E4484000;4484500;2804500;37
CRS3035RES1000mN2804000E4485000;4485500;2804500;55
CRS3035RES1000mN2804000E4486000;4486500;2804500;76
CRS3035RES1000mN2804000E4487000;4487500;2804500;50
CRS3035RES1000mN2804000E4488000;4488500;2804500;22
CRS3035RES1000mN2804000E4489000;4489500;2804500;28
CRS3035RES1000mN2804000E4490000;4490500;2804500;24
CRS3035RES1000mN2804000E4491000;4491500;2804500;95
CRS3035RES1000mN2804000E4492000;4492500;2804500;41
CRS3035RES1000mN2804000E4493000;4493500;2804500;25
CRS3035RES1000mN2804000E4494000;4494500;2804500;34
CRS3035RES1000mN2804000E4495000;4495500;2804500;11
CRS3035RES1000mN2804000E4496000;4496500;2804500;77
CRS3035RES1000mN2804000E4497000;4497500;2804500;60
CRS3035RES1000mN2804000E4498000;4498500;2804500;103
CRS3035RES1000mN2804000E4499000;4499500;2804500;67
CRS3035RES1000mN2804000E4500000;4500500;2804500;23
CRS3035RES1000mN2804000E4501000;4501500;2804500;23
CRS3035RES1000mN2804000E4502000;4502500;2804500;84
CRS3035RES1000mN2804000E4503000;4503500;2804500;34
CRS3035RES1000mN2804000E4504000;4504500;2804500;18
CRS3035RES1000mN2804000E4505000;4505500;2804500;25
CRS3035RES1000mN2804000E4506000;4506500;2804500;44
CRS3035RES1000mN2804000E4507000;4507500;2804500;66
CRS3035RES1000mN2804000E4508000;4508500;2804500;40
CRS3035RES1000mN2804000E4509000;4509500;2804500;105
CRS3035RES1000mN2804000E4510000;4510500;2804500;167
CRS3035RES1000mN2804000E4512000;4512500;2804500;51
CRS3035RES1000mN2804000E4513000;4513500;2804500;18
CRS3035RES1000mN2804000E4514000;4514500;2804500;9
CRS3035RES1000mN2804000E4515000;4515500;2804500;42
CRS3035RES1000mN2804000E4516000;4516500;2804500;21
CRS3035RES1000mN2804000E4517000;4517500;2804500;18
CRS3035RES1000mN2804000E4518000;4518500;2804500;31
CRS3035RES1000mN2804000E4519000;4519500;2804500;8
CRS3035RES1000mN2804000E4520000;4520500;2804500;38
CRS3035RES1000mN2804000E4521000;4521500;2804500;25
CRS3035RES1000mN2804000E4522000;4522500;2804500;225
CRS3035RES1000mN2804000E4523000;4523500;2804500;33
CRS3035RES1000mN2804000E4524000;4524500;2804500;31
CRS3035RES1000mN2804000E4525000;4525500;2804500;34
CRS3035RES1000mN2804000E4526000;4526500;2804500;16
CRS3035RES1000mN2804000E4527000;4527500;2804500;49
CRS3035RES1000mN2804000E4528000;4528500;2804500;26
CRS3035RES1000mN2804000E4529000;4529500;2804500;25
CRS3035RES1000mN2804000E4530000;4530500;2804500;34
CRS3035RES1000mN2804000E4531000;4531500;2804500;49
CRS3035RES1000mN2804000E4532000;4532500;2804500;36
CRS3035RES1000mN2804000E4533000;4533500;2804500;29
CRS3035RES1000mN2804000E4534000;4534500;2804500;488
CRS3035RES1000mN2804000E4535000;4535500;2804500;1150
CRS3035RES1000mN2804000E4536000;4536500;2804500;45
CRS3035RES1000mN2804000E4537000;4537500;2804500;57
CRS3035RES1000mN2804000E4538000;4538500;2804500;48
CRS3035RES1000mN2804000E4539000;4539500;2804500;187
CRS3035RES1000mN2804000E4540000;4540500;2804500;52
CRS3035RES1000mN2804000E4541000;4541500;2804500;22
CRS3035RES1000mN2804000E4542000;4542500;2804500;37
CRS3035RES1000mN2804000E4543000;4543500;2804500;39
CRS3035RES1000mN2804000E4544000;4544500;2804500;25
CRS3035RES1000mN2804000E4545000;4545500;2804500;49
CRS3035RES1000mN2804000E4546000;4546500;2804500;36
CRS3035RES1000mN2804000E4547000;4547500;2804500;26
CRS3035RES1000mN2804000E4548000;4548500;2804500;300
CRS3035RES1000mN2804000E4549000;4549500;2804500;179
CRS3035RES1000mN2804000E4551000;4551500;2804500;15
CRS3035RES1000mN2804000E4552000;4552500;2804500;20
CRS3035RES1000mN2804000E4553000;4553500;2804500;25
CRS3035RES1000mN2804000E4554000;4554500;2804500;21
CRS3035RES1000mN2804000E4555000;4555500;2804500;33
CRS3035RES1000mN2804000E4556000;4556500;2804500;6
CRS3035RES1000mN2804000E4557000;4557500;2804500;180
CRS3035RES1000mN2804000E4559000;4559500;2804500;8
CRS3035RES1000mN2804000E4560000;4560500;2804500;12
CRS3035RES1000mN2804000E4561000;4561500;2804500;31
CRS3035RES1000mN2804000E4562000;4562500;2804500;346
CRS3035RES1000mN2804000E4563000;4563500;2804500;58
CRS3035RES1000mN2805000E4154000;4154500;2805500;301
CRS3035RES1000mN2805000E4155000;4155500;2805500;18
CRS3035RES1000mN2805000E4158000;4158500;2805500;3
CRS3035RES1000mN2805000E4159000;4159500;2805500;29
CRS3035RES1000mN2805000E4160000;4160500;2805500;3146
CRS3035RES1000mN2805000E4161000;4161500;2805500;3719
CRS3035RES1000mN2805000E4162000;4162500;2805500;3573
CRS3035RES1000mN2805000E4163000;4163500;2805500;5962
CRS3035RES1000mN2805000E4164000;4164500;2805500;2533
CRS3035RES1000mN2805000E4165000;4165500;2805500;998
CRS3035RES1000mN2805000E4166000;4166500;2805500;109
CRS3035RES1000mN2805000E4167000;4167500;2805500;8
CRS3035RES1000mN2805000E4168000;4168500;2805500;25
CRS3035RES1000mN2805000E4169000;4169500;2805500;23
CRS3035RES1000mN2805000E4170000;4170500;2805500;6
CRS3035RES1000mN2805000E4171000;4171500;2805500;3
CRS3035RES1000mN2805000E4172000;4172500;2805500;9
CRS3035RES1000mN2805000E4173000;4173500;2805500;35
CRS3035RES1000mN2805000E4174000;4174500;2805500;527
CRS3035RES1000mN2805000E4175000;4175500;2805500;526
CRS3035RES1000mN2805000E4176000;4176500;2805500;92
CRS3035RES1000mN2805000E4177000;4177500;2805500;3174
CRS3035RES1000mN2805000E4178000;4178500;2805500;1526
CRS3035RES1000mN2805000E4179000;4179500;2805500;22
CRS3035RES1000mN2805000E4180000;4180500;2805500;36
CRS3035RES1000mN2805000E4181000;4181500;2805500;44
CRS3035RES1000mN2805000E4182000;4182500;2805500;5
CRS3035RES1000mN2805000E4183000;4183500;2805500;9
CRS3035RES1000mN2805000E4185000;4185500;2805500;3
CRS3035RES1000mN2805000E4186000;4186500;2805500;12
CRS3035RES1000mN2805000E4187000;4187500;2805500;18
CRS3035RES1000mN2805000E4188000;4188500;2805500;17
CRS3035RES1000mN2805000E4189000;4189500;2805500;276
CRS3035RES1000mN2805000E4190000;4190500;2805500;43
CRS3035RES1000mN2805000E4192000;4192500;2805500;6
CRS3035RES1000mN2805000E4194000;4194500;2805500;3
CRS3035RES1000mN2805000E4196000;4196500;2805500;3
CRS3035RES1000mN2805000E4197000;4197500;2805500;11
CRS3035RES1000mN2805000E4198000;4198500;2805500;53
CRS3035RES1000mN2805000E4199000;4199500;2805500;30
CRS3035RES1000mN2805000E4200000;4200500;2805500;14
CRS3035RES1000mN2805000E4201000;4201500;2805500;98
CRS3035RES1000mN2805000E4202000;4202500;2805500;844
CRS3035RES1000mN2805000E4203000;4203500;2805500;364
CRS3035RES1000mN2805000E4205000;4205500;2805500;9
CRS3035RES1000mN2805000E4206000;4206500;2805500;46
CRS3035RES1000mN2805000E4207000;4207500;2805500;9
CRS3035RES1000mN2805000E4209000;4209500;2805500;443
CRS3035RES1000mN2805000E4210000;4210500;2805500;1717
CRS3035RES1000mN2805000E4211000;4211500;2805500;28
CRS3035RES1000mN2805000E4212000;4212500;2805500;18
CRS3035RES1000mN2805000E4216000;4216500;2805500;5
CRS3035RES1000mN2805000E4218000;4218500;2805500;514
CRS3035RES1000mN2805000E4219000;4219500;2805500;555
CRS3035RES1000mN2805000E4220000;4220500;2805500;76
CRS3035RES1000mN2805000E4223000;4223500;2805500;3
CRS3035RES1000mN2805000E4226000;4226500;2805500;6
CRS3035RES1000mN2805000E4229000;4229500;2805500;3
CRS3035RES1000mN2805000E4231000;4231500;2805500;10
CRS3035RES1000mN2805000E4232000;4232500;2805500;200
CRS3035RES1000mN2805000E4233000;4233500;2805500;1338
CRS3035RES1000mN2805000E4234000;4234500;2805500;9
CRS3035RES1000mN2805000E4241000;4241500;2805500;9
CRS3035RES1000mN2805000E4243000;4243500;2805500;282
CRS3035RES1000mN2805000E4244000;4244500;2805500;2566
CRS3035RES1000mN2805000E4245000;4245500;2805500;123
CRS3035RES1000mN2805000E4248000;4248500;2805500;33
CRS3035RES1000mN2805000E4249000;4249500;2805500;29
CRS3035RES1000mN2805000E4255000;4255500;2805500;480
CRS3035RES1000mN2805000E4256000;4256500;2805500;253
CRS3035RES1000mN2805000E4257000;4257500;2805500;858
CRS3035RES1000mN2805000E4258000;4258500;2805500;7
CRS3035RES1000mN2805000E4260000;4260500;2805500;48
CRS3035RES1000mN2805000E4265000;4265500;2805500;44
CRS3035RES1000mN2805000E4266000;4266500;2805500;101
CRS3035RES1000mN2805000E4267000;4267500;2805500;24
CRS3035RES1000mN2805000E4269000;4269500;2805500;9
CRS3035RES1000mN2805000E4271000;4271500;2805500;537
CRS3035RES1000mN2805000E4272000;4272500;2805500;5
CRS3035RES1000mN2805000E4275000;4275500;2805500;11
CRS3035RES1000mN2805000E4278000;4278500;2805500;10
CRS3035RES1000mN2805000E4279000;4279500;2805500;54
CRS3035RES1000mN2805000E4281000;4281500;2805500;21
CRS3035RES1000mN2805000E4282000;4282500;2805500;402
CRS3035RES1000mN2805000E4283000;4283500;2805500;12
CRS3035RES1000mN2805000E4285000;4285500;2805500;3
CRS3035RES1000mN2805000E4287000;4287500;2805500;9
CRS3035RES1000mN2805000E4288000;4288500;2805500;4
CRS3035RES1000mN2805000E4289000;4289500;2805500;6
CRS3035RES1000mN2805000E4292000;4292500;2805500;13
CRS3035RES1000mN2805000E4293000;4293500;2805500;5
CRS3035RES1000mN2805000E4295000;4295500;2805500;12
CRS3035RES1000mN2805000E4299000;4299500;2805500;711
CRS3035RES1000mN2805000E4300000;4300500;2805500;259
CRS3035RES1000mN2805000E4304000;4304500;2805500;13
CRS3035RES1000mN2805000E4306000;4306500;2805500;152
CRS3035RES1000mN2805000E4311000;4311500;2805500;344
CRS3035RES1000mN2805000E4312000;4312500;2805500;1114
CRS3035RES1000mN2805000E4313000;4313500;2805500;4
CRS3035RES1000mN2805000E4315000;4315500;2805500;3
CRS3035RES1000mN2805000E4316000;4316500;2805500;83
CRS3035RES1000mN2805000E4317000;4317500;2805500;21
CRS3035RES1000mN2805000E4318000;4318500;2805500;299
CRS3035RES1000mN2805000E4319000;4319500;2805500;3282
CRS3035RES1000mN2805000E4320000;4320500;2805500;1095
CRS3035RES1000mN2805000E4321000;4321500;2805500;1475
CRS3035RES1000mN2805000E4322000;4322500;2805500;1470
CRS3035RES1000mN2805000E4323000;4323500;2805500;5
CRS3035RES1000mN2805000E4324000;4324500;2805500;5
CRS3035RES1000mN2805000E4325000;4325500;2805500;106
CRS3035RES1000mN2805000E4326000;4326500;2805500;1367
CRS3035RES1000mN2805000E4328000;4328500;2805500;29
CRS3035RES1000mN2805000E4329000;4329500;2805500;19
CRS3035RES1000mN2805000E4330000;4330500;2805500;4
CRS3035RES1000mN2805000E4331000;4331500;2805500;158
CRS3035RES1000mN2805000E4332000;4332500;2805500;807
CRS3035RES1000mN2805000E4333000;4333500;2805500;139
CRS3035RES1000mN2805000E4334000;4334500;2805500;21
CRS3035RES1000mN2805000E4335000;4335500;2805500;176
CRS3035RES1000mN2805000E4336000;4336500;2805500;99
CRS3035RES1000mN2805000E4339000;4339500;2805500;456
CRS3035RES1000mN2805000E4340000;4340500;2805500;15
CRS3035RES1000mN2805000E4342000;4342500;2805500;8
CRS3035RES1000mN2805000E4343000;4343500;2805500;436
CRS3035RES1000mN2805000E4344000;4344500;2805500;526
CRS3035RES1000mN2805000E4346000;4346500;2805500;6
CRS3035RES1000mN2805000E4347000;4347500;2805500;233
CRS3035RES1000mN2805000E4350000;4350500;2805500;101
CRS3035RES1000mN2805000E4351000;4351500;2805500;110
CRS3035RES1000mN2805000E4353000;4353500;2805500;38
CRS3035RES1000mN2805000E4354000;4354500;2805500;5
CRS3035RES1000mN2805000E4355000;4355500;2805500;503
CRS3035RES1000mN2805000E4356000;4356500;2805500;9
CRS3035RES1000mN2805000E4362000;4362500;2805500;164
CRS3035RES1000mN2805000E4363000;4363500;2805500;122
CRS3035RES1000mN2805000E4364000;4364500;2805500;5
CRS3035RES1000mN2805000E4366000;4366500;2805500;76
CRS3035RES1000mN2805000E4367000;4367500;2805500;122
CRS3035RES1000mN2805000E4368000;4368500;2805500;79
CRS3035RES1000mN2805000E4369000;4369500;2805500;52
CRS3035RES1000mN2805000E4371000;4371500;2805500;382
CRS3035RES1000mN2805000E4372000;4372500;2805500;197
CRS3035RES1000mN2805000E4373000;4373500;2805500;15
CRS3035RES1000mN2805000E4376000;4376500;2805500;399
CRS3035RES1000mN2805000E4377000;4377500;2805500;521
CRS3035RES1000mN2805000E4378000;4378500;2805500;282
CRS3035RES1000mN2805000E4379000;4379500;2805500;1652
CRS3035RES1000mN2805000E4380000;4380500;2805500;123
CRS3035RES1000mN2805000E4381000;4381500;2805500;1023
CRS3035RES1000mN2805000E4382000;4382500;2805500;268
CRS3035RES1000mN2805000E4383000;4383500;2805500;2276
CRS3035RES1000mN2805000E4384000;4384500;2805500;3719
CRS3035RES1000mN2805000E4385000;4385500;2805500;9669
CRS3035RES1000mN2805000E4386000;4386500;2805500;3847
CRS3035RES1000mN2805000E4387000;4387500;2805500;10854
CRS3035RES1000mN2805000E4388000;4388500;2805500;7725
CRS3035RES1000mN2805000E4389000;4389500;2805500;7703
CRS3035RES1000mN2805000E4390000;4390500;2805500;4829
CRS3035RES1000mN2805000E4391000;4391500;2805500;4448
CRS3035RES1000mN2805000E4392000;4392500;2805500;459
CRS3035RES1000mN2805000E4393000;4393500;2805500;1938
CRS3035RES1000mN2805000E4394000;4394500;2805500;3564
CRS3035RES1000mN2805000E4395000;4395500;2805500;454
CRS3035RES1000mN2805000E4397000;4397500;2805500;160
CRS3035RES1000mN2805000E4398000;4398500;2805500;304
CRS3035RES1000mN2805000E4402000;4402500;2805500;120
CRS3035RES1000mN2805000E4405000;4405500;2805500;1053
CRS3035RES1000mN2805000E4406000;4406500;2805500;10
CRS3035RES1000mN2805000E4407000;4407500;2805500;11
CRS3035RES1000mN2805000E4408000;4408500;2805500;6
CRS3035RES1000mN2805000E4409000;4409500;2805500;12
CRS3035RES1000mN2805000E4410000;4410500;2805500;26
CRS3035RES1000mN2805000E4411000;4411500;2805500;41
CRS3035RES1000mN2805000E4412000;4412500;2805500;136
CRS3035RES1000mN2805000E4413000;4413500;2805500;14
CRS3035RES1000mN2805000E4414000;4414500;2805500;15
CRS3035RES1000mN2805000E4415000;4415500;2805500;596
CRS3035RES1000mN2805000E4416000;4416500;2805500;672
CRS3035RES1000mN2805000E4418000;4418500;2805500;137
CRS3035RES1000mN2805000E4419000;4419500;2805500;155
CRS3035RES1000mN2805000E4420000;4420500;2805500;53
CRS3035RES1000mN2805000E4421000;4421500;2805500;14
CRS3035RES1000mN2805000E4422000;4422500;2805500;86
CRS3035RES1000mN2805000E4423000;4423500;2805500;2175
CRS3035RES1000mN2805000E4424000;4424500;2805500;482
CRS3035RES1000mN2805000E4426000;4426500;2805500;3
CRS3035RES1000mN2805000E4427000;4427500;2805500;114
CRS3035RES1000mN2805000E4428000;4428500;2805500;8
CRS3035RES1000mN2805000E4431000;4431500;2805500;10
CRS3035RES1000mN2805000E4432000;4432500;2805500;57
CRS3035RES1000mN2805000E4434000;4434500;2805500;202
CRS3035RES1000mN2805000E4436000;4436500;2805500;1225
CRS3035RES1000mN2805000E4437000;4437500;2805500;139
CRS3035RES1000mN2805000E4438000;4438500;2805500;11
CRS3035RES1000mN2805000E4440000;4440500;2805500;246
CRS3035RES1000mN2805000E4441000;4441500;2805500;34
CRS3035RES1000mN2805000E4442000;4442500;2805500;890
CRS3035RES1000mN2805000E4444000;4444500;2805500;48
CRS3035RES1000mN2805000E4445000;4445500;2805500;31
CRS3035RES1000mN2805000E4447000;4447500;2805500;67
CRS3035RES1000mN2805000E4456000;4456500;2805500;76
CRS3035RES1000mN2805000E4457000;4457500;2805500;3
CRS3035RES1000mN2805000E4459000;4459500;2805500;52
CRS3035RES1000mN2805000E4460000;4460500;2805500;61
CRS3035RES1000mN2805000E4463000;4463500;2805500;478
CRS3035RES1000mN2805000E4465000;4465500;2805500;139
CRS3035RES1000mN2805000E4466000;4466500;2805500;113
CRS3035RES1000mN2805000E4467000;4467500;2805500;209
CRS3035RES1000mN2805000E4468000;4468500;2805500;48
CRS3035RES1000mN2805000E4469000;4469500;2805500;4
CRS3035RES1000mN2805000E4470000;4470500;2805500;98
CRS3035RES1000mN2805000E4471000;4471500;2805500;105
CRS3035RES1000mN2805000E4472000;4472500;2805500;70
CRS3035RES1000mN2805000E4473000;4473500;2805500;43
CRS3035RES1000mN2805000E4474000;4474500;2805500;557
CRS3035RES1000mN2805000E4475000;4475500;2805500;301
CRS3035RES1000mN2805000E4476000;4476500;2805500;66
CRS3035RES1000mN2805000E4477000;4477500;2805500;476
CRS3035RES1000mN2805000E4478000;4478500;2805500;2641
CRS3035RES1000mN2805000E4479000;4479500;2805500;1010
CRS3035RES1000mN2805000E4480000;4480500;2805500;34
CRS3035RES1000mN2805000E4481000;4481500;2805500;40
CRS3035RES1000mN2805000E4482000;4482500;2805500;872
CRS3035RES1000mN2805000E4483000;4483500;2805500;141
CRS3035RES1000mN2805000E4484000;4484500;2805500;43
CRS3035RES1000mN2805000E4485000;4485500;2805500;29
CRS3035RES1000mN2805000E4486000;4486500;2805500;163
CRS3035RES1000mN2805000E4487000;4487500;2805500;42
CRS3035RES1000mN2805000E4488000;4488500;2805500;18
CRS3035RES1000mN2805000E4489000;4489500;2805500;29
CRS3035RES1000mN2805000E4490000;4490500;2805500;36
CRS3035RES1000mN2805000E4491000;4491500;2805500;14
CRS3035RES1000mN2805000E4492000;4492500;2805500;23
CRS3035RES1000mN2805000E4493000;4493500;2805500;47
CRS3035RES1000mN2805000E4494000;4494500;2805500;154
CRS3035RES1000mN2805000E4495000;4495500;2805500;160
CRS3035RES1000mN2805000E4496000;4496500;2805500;27
CRS3035RES1000mN2805000E4497000;4497500;2805500;29
CRS3035RES1000mN2805000E4498000;4498500;2805500;16
CRS3035RES1000mN2805000E4499000;4499500;2805500;27
CRS3035RES1000mN2805000E4500000;4500500;2805500;30
CRS3035RES1000mN2805000E4501000;4501500;2805500;58
CRS3035RES1000mN2805000E4502000;4502500;2805500;96
CRS3035RES1000mN2805000E4503000;4503500;2805500;51
CRS3035RES1000mN2805000E4504000;4504500;2805500;14
CRS3035RES1000mN2805000E4505000;4505500;2805500;21
CRS3035RES1000mN2805000E4506000;4506500;2805500;10
CRS3035RES1000mN2805000E4508000;4508500;2805500;32
CRS3035RES1000mN2805000E4509000;4509500;2805500;30
CRS3035RES1000mN2805000E4510000;4510500;2805500;331
CRS3035RES1000mN2805000E4511000;4511500;2805500;5
CRS3035RES1000mN2805000E4512000;4512500;2805500;14
CRS3035RES1000mN2805000E4513000;4513500;2805500;11
CRS3035RES1000mN2805000E4514000;4514500;2805500;34
CRS3035RES1000mN2805000E4515000;4515500;2805500;36
CRS3035RES1000mN2805000E4516000;4516500;2805500;65
CRS3035RES1000mN2805000E4517000;4517500;2805500;59
CRS3035RES1000mN2805000E4518000;4518500;2805500;165
CRS3035RES1000mN2805000E4519000;4519500;2805500;23
CRS3035RES1000mN2805000E4520000;4520500;2805500;15
CRS3035RES1000mN2805000E4521000;4521500;2805500;21
CRS3035RES1000mN2805000E4522000;4522500;2805500;23
CRS3035RES1000mN2805000E4523000;4523500;2805500;45
CRS3035RES1000mN2805000E4524000;4524500;2805500;44
CRS3035RES1000mN2805000E4525000;4525500;2805500;24
CRS3035RES1000mN2805000E4526000;4526500;2805500;20
CRS3035RES1000mN2805000E4527000;4527500;2805500;23
CRS3035RES1000mN2805000E4528000;4528500;2805500;18
CRS3035RES1000mN2805000E4529000;4529500;2805500;24
CRS3035RES1000mN2805000E4530000;4530500;2805500;11
CRS3035RES1000mN2805000E4531000;4531500;2805500;14
CRS3035RES1000mN2805000E4532000;4532500;2805500;37
CRS3035RES1000mN2805000E4533000;4533500;2805500;8
CRS3035RES1000mN2805000E4534000;4534500;2805500;32
